Time_Spent_on_Site,Total_Amount_Spent,Page_Views,AOV,Group
97.21095153,792.16,13,106.9959116,A
66.60916521,348.35,14,47.27421345,A
123.0596272,145.51,15,23.20247628,A
57.9890635,66.19,10,13.5010961,A
113.8849353,98.82,22,24.63267918,A
53.89622781,34.53,8,8.896810376,A
119.7435643,14.82,13,10.19885136,A
51.62832305,231.07,9,19.78748116,A
153.8885264,272.32,21,33.74859439,A
24.0582176,54.13,12,8.183499373,A
55.29674756,768.29,9,72.70723256,A
32.29367641,8.22,9,4.494858848,A
45.42905596,735.12,7,59.92100371,A
101.5870774,38.24,17,11.45298582,A
193.7039484,41.97,26,16.85241213,A
53.55458794,68.71,14,13.36774268,A
69.96010456,203.35,18,26.63069065,A
140.2343116,905.53,19,84.45749646,A
70.09124742,0,18,0,A
86.16364105,61.99,14,14.35399715,A
29.10138706,77.71,13,10.52230351,A
105.3114127,56.67,17,14.49200517,A
144.0094999,0,23,0,A
72.91646768,29.21,15,8.592354145,A
78.36985964,96.44,15,6.715122736,A
410.785722,828.92,47,86.02941858,A
130.2754397,19.47,13,12.01138468,A
96.93586729,989.14,15,104.2568509,A
174.50331,837.8,16,79.85758631,A
95.65161128,0,19,0,A
49.38253304,73.8,16,10.32742585,A
33.33700452,213.02,14,24.9132343,A
162.4010758,96.96,20,19.15202188,A
111.1619469,135.15,11,19.65918916,A
111.4378078,252.25,22,13.64815027,A
73.67630602,210.82,10,25.68904159,A
52.8119857,137.39,12,13.6932543,A
63.38921114,78.35,14,12.3807655,A
60.18321448,53.11,14,10.53049333,A
75.81333102,131.51,12,17.35026048,A
41.2807686,175.67,12,16.32880364,A
38.5404755,1835.92,7,143.3255105,A
188.1848276,30.41,20,14.48736855,A
97.66354751,827.98,14,80.51748604,A
69.50662582,163.45,14,20.1494558,A
137.3990647,37.25,17,14.95712906,A
82.68115376,121.81,16,19.4168488,A
63.59955599,152.82,10,24.39996289,A
88.93935601,9.17,10,7.34719394,A
91.86086485,53.2,18,12.57353615,A
154.635635,739.29,46,93.92816947,A
288.0148672,171.12,34,86.49330137,A
119.4871678,218.48,18,24.96162586,A
35.10051563,44.47,10,7.65691824,A
172.2017569,718.19,43,37.66029568,A
35.60631449,148.79,11,22.92780219,A
100.9311554,118.71,15,16.81746371,A
107.0206153,152.64,11,23.093552,A
136.6515264,0,20,0,A
31.10627912,184.98,9,20.02493214,A
50.50644078,1489.21,19,177.137143,A
46.52352107,179.09,12,21.69257235,A
48.45637185,498.18,12,38.40965238,A
54.54764359,990.94,14,138.1503502,A
52.08719761,1327.42,17,168.8502183,A
111.5490538,66.19,14,16.74111249,A
69.35885078,7.79,15,5.445866598,A
104.6124092,77.74,18,25.0943673,A
65.35512591,133.46,16,20.19350307,A
100.5464123,67.16,14,15.23861518,A
103.6207756,1380.76,9,167.6775275,A
129.275076,923.07,13,67.5968236,A
94.67688611,181.24,13,20.08490686,A
125.2919052,220.91,12,30.18956615,A
199.7353748,113.54,28,20.31998955,A
198.945316,144.71,16,25.77425328,A
48.33645434,880.8,13,87.75740535,A
36.84493348,26.94,18,6.936122976,A
103.1797079,527.55,29,28.9884883,A
82.15150872,404.33,17,58.51703809,A
195.1945478,1642.85,19,143.6850776,A
63.68266403,520.41,15,65.62799755,A
101.8911921,0,16,0,A
83.41753494,108.55,13,17.30993452,A
46.25208695,40.87,11,8.235387911,A
176.3154882,58.34,19,14.90531638,A
66.71366996,115.31,12,19.55906881,A
81.16335524,130.48,14,16.50343382,A
66.59413494,322.69,14,45.30688139,A
80.47493117,14.41,11,8.131398701,A
176.518212,1135.48,18,129.1846057,A
137.9229833,58.86,11,14.27189253,A
74.25093348,146.5,11,19.15145644,A
28.81844892,190.28,8,16.04752354,A
180.7267691,164.94,19,25.78190003,A
90.47247186,220.29,10,30.62475619,A
130.3086708,62.31,14,15.6915146,A
79.96787308,101.59,17,12.74207811,A
41.70720149,5.24,11,4.80382964,A
76.88500739,341.61,12,50.04569846,A
91.70986721,857.56,14,62.63854086,A
115.0486704,48.79,21,19.96636417,A
59.98907378,118.6,13,17.51621089,A
45.65600069,12.8,12,7.164120282,A
198.1701468,35.67,24,17.47753617,A
47.46880154,8.31,9,4.393814593,A
59.19858435,49.38,8,9.048024801,A
88.81087692,137.45,14,16.45846178,A
63.034489,1060.75,14,115.0178021,A
83.57556551,93.33,17,18.27977173,A
70.69766077,55.63,12,12.98475922,A
86.78617371,87.02,12,12.07260255,A
119.8427296,253.44,14,34.34383687,A
94.68275475,46.8,13,12.79106479,A
118.7478367,28.22,14,10.14620363,A
78.55186989,103.54,11,15.38416273,A
80.78163611,16.36,11,8.362627206,A
60.36325742,50.1,14,9.454277632,A
60.89909531,0,13,0,A
57.22687475,1181.6,16,136.0087205,A
103.1610669,86.81,10,16.26734186,A
128.3169594,14.34,10,9.849147762,A
108.4497954,61.99,14,14.22477369,A
115.4294412,525.16,13,40.2880427,A
83.74653122,253.21,17,24.50743618,A
61.8763755,179.22,10,22.29278706,A
149.3175949,295.61,14,31.4896702,A
87.68983073,55.35,16,11.26916598,A
28.17567813,47.33,8,9.600879014,A
72.87974792,106.29,14,18.43183983,A
63.62451912,350.96,10,43.14440877,A
120.0327747,121.07,19,31.86130204,A
34.40074668,537.69,10,60.19271042,A
97.46401782,679.99,14,79.14660843,A
135.8062946,44.16,23,22.37736957,A
147.522438,30.12,14,14.17405757,A
31.65202631,8.84,7,3.975858809,A
143.5855935,231.8,18,34.67096027,A
66.35360018,164.13,19,22.59737878,A
100.7630672,291.86,15,41.88112743,A
51.68474152,23.32,15,6.024592653,A
97.39149673,0,19,0,A
41.19217006,417.48,13,34.95658916,A
102.090179,327.64,21,51.27995564,A
101.8814429,45.81,19,16.48180429,A
36.52522961,6.97,11,4.410223128,A
93.63427151,21.83,18,10.20995468,A
105.7143092,98.3,11,20.27449796,A
71.11409041,448.01,18,56.92836276,A
114.2070598,871.48,20,60.40947927,A
179.8199466,175.22,15,30.28800036,A
135.3066706,181.4,14,21.6159417,A
46.47656016,47.47,12,8.312244766,A
28.0161914,497.29,8,67.91100711,A
58.24518758,10.22,15,5.664770242,A
125.5730108,134.32,22,30.77158535,A
143.4147774,122.88,15,23.17649119,A
63.18792583,14.2,16,6.725439714,A
46.4485533,101.95,11,10.88825201,A
136.33535,1197.5,13,174.9659104,A
93.1127125,563.66,15,78.21713295,A
63.7453146,647.7,11,50.24526695,A
108.6051209,119.82,22,25.0286546,A
98.89635749,17.78,14,9.230790481,A
39.77695065,51.93,6,8.202733104,A
37.77535522,24.64,9,5.163120166,A
52.63073852,111.52,12,16.22096249,A
174.8148728,51.62,18,19.00250394,A
182.8361081,60.84,15,18.10842348,A
77.79474282,62.51,13,11.23723898,A
60.25784738,21.84,11,8.083289084,A
113.8852726,28.94,19,8.389615946,A
158.7900356,0,21,0,A
34.51781321,73.89,13,10.78269218,A
66.28997824,8.17,12,6.067328655,A
110.6932009,21.66,18,10.4519001,A
127.6634371,264.37,18,27.86115101,A
64.79600482,146.09,11,21.94415757,A
96.22244063,274.5,16,45.22660101,A
164.1984866,365.31,19,12.2855369,A
24.31138933,31.02,16,5.62689824,A
110.7660912,106.15,13,22.06528386,A
171.8202895,657.65,18,60.82149431,A
57.67875694,50.8,15,11.48192124,A
55.66854703,149.08,13,17.25378554,A
136.0404569,100.47,24,27.45719703,A
78.0514867,972.41,12,71.04784508,A
261.2656775,84.34,30,70.06753325,A
50.53802508,1341.93,8,95.22024737,A
109.7525233,38.33,12,13.11741603,A
163.4182152,102.31,20,21.48950918,A
149.1242068,48.7,16,14.12676344,A
125.3709053,227.45,30,32.9243132,A
100.6716705,77.36,15,15.96085272,A
87.850772,122.01,15,20.45881907,A
140.091512,14.74,16,10.02899826,A
132.7024693,766.04,25,67.01652662,A
46.75163699,553.47,16,50.86900485,A
60.37653485,15.35,11,6.752937063,A
171.2451996,250.28,33,50.81824563,A
117.8021168,49.07,18,14.14340549,A
87.242346,916.45,18,113.5790505,A
61.66394874,39.3,12,8.974824991,A
29.4849321,181.86,6,23.04459058,A
47.81346287,44.66,9,8.719330438,A
105.2080789,29.7,33,27.5763078,A
106.8081541,36.48,22,17.02451145,A
193.4295233,108.17,20,24.62772671,A
91.20037285,259.21,11,42.05214219,A
43.94386977,557.63,11,43.96726521,A
56.9720392,70.57,12,9.755857639,A
116.7530016,112.8,16,16.37681122,A
128.0399686,135.4,21,29.78278979,A
119.1141389,61.25,13,16.35659853,A
79.91599885,545.54,16,69.25850754,A
85.92541608,71.72,14,12.27308401,A
43.21245139,115.02,18,14.39940928,A
39.32968136,10.78,12,4.51279785,A
56.96930586,1253.85,11,121.1708811,A
74.89814861,207.55,12,21.368434,A
140.0507561,148.2,35,42.7901395,A
188.3822616,40.69,17,15.42018352,A
102.619673,87.66,29,21.21708908,A
72.18498912,299.25,15,29.82756642,A
51.91252017,98.87,18,14.07206901,A
44.88544171,0,11,0,A
53.85758743,55.01,8,11.88363056,A
181.8378891,73.5,24,18.4950262,A
184.0069389,254.01,18,11.81458135,A
79.927943,197.34,15,26.85141963,A
70.99660251,76.61,12,15.4980938,A
147.4284067,191.81,15,27.887433,A
91.84226514,546.4,16,64.22804936,A
130.3664539,50.45,27,21.49371235,A
99.36595156,286.41,16,45.8530048,A
49.37862059,97.55,17,17.12561577,A
64.98872833,140.3,14,23.60153801,A
156.3253615,167.45,17,25.07024763,A
105.8280763,347.91,18,35.74138282,A
47.37464948,6.7,12,4.963538896,A
72.67834055,34.21,12,11.14653031,A
88.40571047,84.47,12,16.32563705,A
74.41126991,43.49,13,11.1626704,A
173.8533603,1030.05,18,762.6154661,A
46.36988192,60.98,9,11.4713997,A
102.2636218,627.91,18,87.65269019,A
122.8176979,16.22,13,10.28558655,A
197.322745,124.27,20,27.12654131,A
41.95182587,350.19,13,24.88588335,A
75.34650487,559.21,16,65.48705144,A
93.19713394,34.52,13,9.31895301,A
72.27954658,1083.83,12,105.3486006,A
49.17602031,154.44,18,19.13641632,A
39.72159123,172.8,9,20.57302241,A
127.2351283,87.12,12,19.9772644,A
106.8018406,37.6,14,11.38101201,A
148.2837042,0,24,0,A
50.93763806,94.43,13,14.56299058,A
60.86864092,28.81,13,8.269903834,A
190.8722682,576.34,18,90.09842879,A
206.5697211,567.83,49,105.7356746,A
118.5503354,17.83,13,10.89171047,A
109.4441344,13.32,14,9.47771849,A
30.32768936,47.49,12,7.015655947,A
142.4324743,262.55,19,29.93203362,A
34.01262903,340.32,9,38.87272205,A
57.12513092,1334.51,14,181.6713954,A
93.89445209,20.05,16,7.898609155,A
87.93095234,50.01,16,12.75572555,A
64.21826455,935.24,12,87.28493366,A
79.06621551,285.17,10,37.46171183,A
75.9375745,125.35,12,17.77834769,A
105.1853066,0,16,0,A
101.6265561,12.7,15,8.2700365,A
86.97020495,588.25,20,79.16078248,A
100.8857666,133.19,17,17.88808676,A
91.68306192,1657.75,20,156.3190589,A
93.11387151,56.15,15,13.20049177,A
100.3953922,286.39,8,33.12596355,A
74.46354525,71.04,12,15.06727059,A
75.26306541,183.68,13,22.5869241,A
133.3902645,0,14,0,A
58.41879093,779.06,15,60.87642384,A
45.60501082,82.88,13,9.962944182,A
106.1268878,22.23,15,9.129469679,A
102.4532741,62.22,15,15.79510974,A
138.6386547,953.01,13,117.9798558,A
104.8922821,54.58,22,20.56253981,A
89.47249988,996.24,11,130.2314859,A
70.54171436,114.84,18,20.1089304,A
165.2168591,875.46,27,19.24745016,A
72.59338099,822.86,13,65.01051122,A
119.2927056,86.96,16,13.31174771,A
89.12634443,7.94,14,7.052884598,A
131.8851823,0,20,0,A
109.9815515,86.33,13,16.61430159,A
74.3854706,672.57,14,58.81099886,A
129.1931517,1214.89,24,109.1526872,A
180.5635812,32.77,18,14.06786432,A
65.40826079,24.56,11,7.308657813,A
77.20918466,252.84,14,35.96746859,A
192.8780914,218.51,23,12.58519828,A
107.6173477,100.17,16,24.94025652,A
196.8685589,92.62,21,25.10610471,A
43.4771584,113.67,13,17.95699925,A
101.5733221,556.15,12,57.55728101,A
173.8533603,2125.38,20,1171.633427,A
81.63673528,104.47,10,16.0391373,A
184.7187092,0,23,0,A
81.0918889,49.76,12,12.77445528,A
106.388509,0,17,0,A
65.2118223,680.31,14,81.15437826,A
65.49707121,9.8,18,5.003702094,A
58.02786536,91.95,13,16.58066788,A
82.14435418,98.85,11,17.70817411,A
54.94808724,61.58,8,13.30356172,A
166.8898523,17.02,15,11.06838434,A
69.67607871,23.99,9,7.891510254,A
95.17914853,46.92,15,9.150310317,A
71.73863947,10.68,9,6.512170797,A
152.2213326,149.86,14,21.5985303,A
106.4439206,548.05,26,74.08191647,A
117.7311537,433.93,16,33.37868001,A
196.608276,15.04,18,12.46620669,A
164.2777032,0,17,0,A
77.61139295,607.56,15,58.04440631,A
33.24656515,142.4,13,14.66925159,A
99.63960126,1266.36,12,146.9384666,A
93.67415113,117.75,9,7.961345938,A
72.02412738,696.31,11,96.27598541,A
68.80356727,1320.26,12,86.86441909,A
80.55301403,231.66,17,25.44031755,A
84.94290644,819.65,15,70.94352734,A
130.9698638,217.34,15,39.31659235,A
71.95009359,49.59,18,8.939567032,A
121.5747799,362.52,15,39.58111869,A
32.62558328,165.03,13,13.00592903,A
117.9418549,132.31,22,22.80205493,A
38.32522893,527.63,9,46.38302225,A
118.2395001,167.46,20,28.83846703,A
141.2035984,147.52,21,38.59266101,A
45.97673995,1126.7,9,142.7197345,A
168.599857,20.58,20,14.31106115,A
55.60565437,9.03,10,5.928719797,A
79.2505056,27.41,16,9.36140939,A
123.3551308,0,18,0,A
53.42090264,70.02,13,11.28383333,A
84.31714179,27.5,18,7.702175522,A
47.60567577,71.83,16,8.09403754,A
139.0838878,30.72,14,12.77881122,A
68.61687238,1498.85,12,208.0833674,A
63.25264713,205.88,11,26.63702674,A
65.93845088,35.85,16,9.647542192,A
51.12323758,26.93,9,6.595508121,A
72.89121792,61.27,14,11.50816322,A
29.39556425,588.83,15,75.68273884,A
102.6412936,169.18,19,22.8381202,A
115.3554749,57.8,14,15.3889192,A
81.54927237,100.33,16,15.1070043,A
36.05698747,451.22,10,31.86190142,A
105.7753251,16.03,12,8.946483151,A
94.35096375,25.99,15,8.803363013,A
48.68067575,115.76,13,20.56474278,A
81.58854866,38.87,14,10.57864803,A
70.40999869,60.57,13,12.8310357,A
20.34694945,56.93,7,9.324087872,A
86.69781331,113.32,16,14.76025706,A
116.8026913,75.45,13,18.0124974,A
44.23940257,168.68,17,24.34022173,A
65.20979542,187.93,12,21.45312308,A
82.39268958,36.16,12,7.801421356,A
129.13355,190.16,25,26.48143523,A
87.98458411,133.39,16,24.00504492,A
120.6025371,30.94,17,12.55170555,A
196.4578574,538.21,20,59.46756347,A
73.04040636,967.49,13,80.58778106,A
49.77073775,13.25,10,6.044926737,A
68.59517042,511.02,13,38.40064911,A
57.74490408,326.29,13,36.57835622,A
102.55617,89.2,16,13.11144332,A
106.6324751,60.92,14,12.15152276,A
168.7284837,131.8,18,23.16790952,A
122.2489645,83.46,34,40.30736341,A
171.749448,441.14,21,38.91191561,A
196.4608557,669.68,17,83.74929617,A
76.43127125,901.68,7,123.8638739,A
104.2811193,179.26,12,21.01740677,A
58.7438255,41.89,13,8.999070601,A
188.6934822,425.22,22,68.22773321,A
43.43749282,166.49,14,26.47002959,A
127.1279907,38.66,15,13.17945542,A
78.62550448,85.21,11,12.53491732,A
91.25119538,92.35,9,16.3225741,A
56.59330355,30.86,13,7.286498919,A
79.84635472,117.93,20,14.14782733,A
75.33255362,349.65,13,31.50512548,A
66.41057391,1036.17,10,97.25183113,A
41.34615032,439.54,13,62.08779187,A
83.4752349,111.18,14,18.20429115,A
142.9861553,87.23,16,17.00042593,A
65.09274682,1244.72,14,78.20015662,A
105.0532003,0,21,0,A
88.46447699,24.2,13,8.225088475,A
131.150696,375.65,17,38.70430256,A
106.6652724,83.84,18,13.75734419,A
58.08680836,266.03,16,36.12436226,A
98.98004343,360.52,14,49.93976937,A
66.08764119,0,16,0,A
92.25694156,61.5,16,15.81105091,A
116.4382969,736.29,15,102.0110672,A
55.44256514,241.2,17,30.50927409,A
144.7012015,0,14,0,A
65.81127397,731.55,15,94.87591997,A
49.27181942,35.64,8,8.380667033,A
82.8110362,38,13,9.907040982,A
48.40650359,134.51,18,18.06598332,A
45.74890472,82.94,15,12.3675284,A
42.9746428,422.7,10,54.36750996,A
119.7545623,140.3,24,24.79119558,A
118.3488383,388.91,11,47.84640541,A
103.5892055,24.12,17,10.05109298,A
104.9078423,973.22,16,107.2003257,A
108.876695,644.76,18,60.48899982,A
145.0775482,749.35,14,108.1481498,A
92.80483396,248.67,17,35.64632879,A
87.27820941,341.99,9,36.14915682,A
43.78708162,322.97,12,25.09417159,A
472.22891,1696,18,102.1309168,A
97.78295096,161.33,16,26.1348943,A
40.99969697,18.04,11,5.009927315,A
121.3542612,104.81,15,22.7543278,A
78.61385084,48.94,10,9.963881416,A
67.31718722,137.63,17,16.77468593,A
181.0718248,0,17,0,A
51.37477994,183.99,12,20.52869276,A
82.58765675,37.22,18,8.373298835,A
66.06180924,25.13,11,7.173529308,A
186.6219951,436.05,17,53.81185364,A
54.773628,31.55,13,6.377889396,A
79.08601574,92.47,10,18.47298779,A
60.57777037,129.2,13,19.25831388,A
104.0667892,33.36,13,11.96700684,A
121.2088353,18.17,17,10.2767848,A
38.92881168,114.15,8,11.40755179,A
65.24390362,291.61,8,37.05820431,A
90.29994307,0,16,0,A
104.1077331,212.2,16,24.81165958,A
67.30620644,873.3,13,77.60664662,A
80.84550202,479.75,13,46.48543978,A
120.7844681,54.68,17,12.89847027,A
129.1742367,174.72,15,11.18386893,A
26.19386621,513.8,9,44.17036862,A
75.33763174,77.71,14,15.38363294,A
62.96656285,433.96,13,54.35324546,A
88.53701336,7.62,14,6.435689197,A
110.2735799,386.1,20,43.58130898,A
54.32084434,64.55,16,10.79822629,A
69.14440173,36.74,12,10.80649141,A
106.2374143,146.84,30,44.49171164,A
106.4286771,36.21,11,9.179671181,A
55.51919625,11.23,15,5.956634528,A
78.47156957,232.41,12,28.85400905,A
44.38872826,670.86,10,57.30259358,A
79.77472058,434.27,11,62.45319029,A
83.00243646,799.8,11,74.65881522,A
43.56596388,412.67,12,53.47387647,A
133.8344989,428.48,17,61.63135721,A
788.8162868,464.87,18,161.4433902,A
50.57399662,42.82,8,7.249038403,A
91.22638758,119.23,12,17.04725246,A
178.9635107,18.16,15,12.62819477,A
32.31537478,883.8,8,104.6789263,A
63.92793666,174.69,9,26.17262732,A
92.24903166,352.92,12,41.54726604,A
37.5408256,200.91,10,22.78826189,A
61.80937333,60.08,16,11.47181847,A
107.024436,180.17,12,18.87570947,A
97.87001876,580.29,14,77.21489628,A
41.48340376,637.85,8,59.23194285,A
138.7477624,62.05,14,15.48220828,A
104.7537414,29.56,15,9.929359665,A
198.1867637,557.43,22,85.93176057,A
126.088397,129.18,24,24.82567933,A
72.43883908,777.36,13,88.15844477,A
130.7504399,83.76,17,17.07023071,A
37.55598316,561.08,6,65.91847451,A
108.4579927,219.48,13,21.8420855,A
130.5653092,213.67,27,32.5782857,A
117.3315869,223.43,16,26.25425756,A
66.47871198,1183.99,13,129.0901317,A
102.8114873,111.43,32,34.71763606,A
63.64017835,323.36,12,30.90769167,A
98.48774283,235.71,21,28.51804036,A
29.95110626,49.78,9,9.225788597,A
89.34202402,693.56,12,51.68867092,A
62.23555583,30.91,14,10.15614013,A
52.69377912,143.72,17,16.17638686,A
94.17333286,149.74,19,21.09986873,A
60.20010767,765.16,19,67.93219265,A
314.6840315,967.37,37,69.39666692,A
61.56538565,112.05,13,14.6410622,A
46.89776657,79.8,10,9.708023485,A
211.353682,233.64,25,46.27647315,A
32.48578241,62.22,12,8.681147108,A
87.54677056,124.26,15,22.9142872,A
107.5136488,697.47,17,86.8725859,A
131.0042603,21.44,17,12.45570259,A
98.96375875,0,21,0,A
140.9510641,600.5,22,18.32827823,A
42.8503747,643.4,13,84.18825081,A
67.88485485,80.41,17,16.24869917,A
53.67766173,106.03,16,12.63325862,A
31.96948113,218.33,10,18.52539484,A
101.6575488,834.49,18,71.29241881,A
118.9394996,631.47,20,71.00871071,A
77.85380519,47.74,17,9.174493288,A
143.0932394,225.02,16,36.30737913,A
71.74125062,528.08,12,73.38063004,A
64.80906219,1921.38,13,128.6430969,A
104.8919981,14.86,12,8.843156626,A
95.3391346,40.08,14,10.88188423,A
140.5661831,334.82,36,61.06488188,A
56.89971645,72.64,11,10.21589022,A
38.48606328,574.89,11,64.1193373,A
50.79581457,514.07,11,42.10703552,A
47.8796568,13.28,15,5.053579934,A
95.82073251,25.63,14,10.14165924,A
116.4813554,1228.49,14,132.0039748,A
131.9350399,87.32,21,17.01454006,A
53.31575537,955.54,10,102.0994855,A
65.98102899,180.91,18,29.47651745,A
105.4949465,57.38,15,21.43735824,A
97.02798301,64.14,13,12.93799259,A
88.3308114,9.16,10,8.39949765,A
94.89205767,35.54,11,10.17241624,A
167.3613558,117.55,27,27.88407673,A
47.54441423,239.14,13,24.47568131,A
70.49196966,25.57,9,8.569588103,A
46.71215262,64.53,13,14.0096406,A
175.7605619,996.59,23,11.1541966,A
670.5022433,160.94,18,150.8185586,A
43.27040246,83.11,13,13.01091912,A
140.0545057,32.04,19,11.41240813,A
398.6598908,255.91,43,104.2050472,A
83.08042976,31.38,7,10.87650912,A
131.5157228,35.38,14,11.80129526,A
99.22301419,626.6,14,93.80535685,A
62.34989452,5.94,5,5.522165867,A
169.3413594,2209.6,45,346.4486121,A
37.11786658,169.5,13,23.67214768,A
40.86919025,41.38,13,8.815936618,A
106.6788416,142.33,16,25.00538996,A
76.76711771,84.58,16,16.2987111,A
49.430659,78.28,10,14.88945536,A
84.09172825,771.35,9,112.3491348,A
99.5972291,25.34,13,9.497720191,A
105.9846235,1394.69,28,22.79538769,A
130.7443903,1146.88,12,111.1693993,A
195.1641831,359.49,19,55.03545569,A
